PhraseId,SentenceId,Phrase,Sentiment
124396,6682,"on a faulty premise , one it follows into melodrama and silliness",1
147398,8020,"from the TV movie-esque , affected child acting to the dullest Irish pub scenes ever filmed",0
132382,7138,Two Towers outdoes its spectacle .,4
126144,6778,chronically,1
118608,6339,'s all entertaining enough,3
1759,66,is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating .,0
96667,5048,a fierce dance,3
39229,1872,does n't wrap the proceedings up neatly,1
121309,6496,the way Adam Sandler 's new movie rapes,1
72115,3683,the forefront,2
99519,5218,", we only wish we could have spent more time in its world",4
52444,2595,"The movie is well crafted , and well executed .",4
45922,2233,the ridiculousness of its premise,0
79076,4072,He makes you realize that deep inside righteousness can be found a tough beauty .,4
1877,69,a love story,2
59420,2997,is plenty of fun for all .,3
106247,5610,halfway through this picture I was beginning to hate it,0
32399,1519,another entry in the sentimental oh-those-wacky-Brits genre that was ushered in by The Full Monty and is still straining to produce another smash,2
99495,5217,"cold , grey ,",2
32365,1516,the two,2
156031,8542,a joke in the United States,2
53851,2673,accuracy,3
44557,2158,as if we 're seeing something purer than the real thing,4
62544,3163,that just does n't work,1
139410,7559,it is also somewhat shallow and art-conscious,1
142670,7743,of the match that should be used to burn every print of the film,0
87174,4521,ludicrous and contrived,0
37265,1769,of cinematic perfection,4
21617,967,'s a whole heap of nothing at the core of this slight coming-of-age\/coming-out tale .,0
152085,8297,Michael Gondry,2
139045,7536,a movie-of-the-week tearjerker,3
131313,7076,"much colorful eye candy , including the spectacle of Gere in his dancing shoes ,",3
2563,98,Does n't live up to the exalted tagline,1
65997,3348,"about this silly , outrageous , ingenious thriller",3
81161,4181,is strong as always .,3
41175,1974,"It 's nice to see Piscopo again after all these years , and Chaykin and Headly are priceless .",3
122751,6585,a more darkly,2
138244,7482,will strike some Westerners as verging on mumbo-jumbo,1
29472,1365,'s like having an old friend for dinner ',3
7089,285,just does n't cut it,0
94419,4928,a thriller that wo n't,2
13979,602,stretched beyond its limits to fill an almost feature-length film,1
147608,8032,decent performance,3
18045,787,Coal is n't as easy to come by as it used to be,2
142169,7713,the place where a masterpiece should be,3
64744,3278,", it is a great film .",4
133910,7226,many dodges and turns,2
81923,4227,that cold-hearted snake Petrovich -LRB- that would be Reno -RRB-,1
111565,5920,over the,2
34235,1609,"Watching Harris ham it up while physically and emotionally disintegrating over the course of the movie has a certain poignancy in light of his recent death , but Boyd 's film offers little else of consequence",1
80063,4124,the turn,2
90774,4724,"Morrissette has performed a difficult task indeed - he 's taken one of the world 's most fascinating stories and made it dull , lifeless , and irritating .",1
80445,4144,wonder what anyone saw in this film that allowed it to get made .,0
61183,3092,vampire fun,3
122683,6582,an old woman,2
78208,4024,The characters are interesting and the relationship between Yosuke and Saeko is worth watching as it develops,3
75666,3879,is so intent on hammering home his message that he forgets to make it entertaining .,0
79271,4082,visually dazzling,4
132313,7133,a satisfying destination,4
1865,69,deconstruction,2
34667,1629,"brisk , reverent , and subtly different sequel",3
115330,6143,Too predictably,0
63687,3224,", more playful tone",3
38195,1816,specifically urban sense,2
105354,5563,'s `` Waking up in Reno .,2
96358,5033,few things more frustrating,0
66064,3351,Undercover Brother missed an opportunity to strongly present some profound social commentary,1
152899,8346,fails because it demands that you suffer the dreadfulness of war from both sides,0
72532,3705,he 's easy to like and always leaves us laughing,3
56320,2824,cheapo animation -LRB- like Saturday morning TV in the '60s -RRB-,1
74139,3796,live the mood rather than savour the story,2
15204,654,"You may be captivated , as I was , by its moods , and by its subtly transformed star , and still wonder why Paul Thomas Anderson ever had the inclination to make the most sincere and artful movie in which Adam Sandler will probably ever appear .",3
142166,7713,sits in the place where a masterpiece should be .,3
34383,1614,only teenage boys could possibly find it funny .,1
115729,6167,"kiddie entertainment , sophisticated wit and",3
16413,706,"A real winner -- smart , funny , subtle , and resonant .",4
67637,3435,do n't think most of the people who loved the 1989 Paradiso will prefer this new version .,1
132769,7159,goes easy on the reel\/real world dichotomy that -LRB- Jaglom -RRB- pursued with such enervating determination in Venice\/Venice,2
115574,6159,that rarity among sequels,3
149445,8134,bring you,2
130807,7048,a captivating drama,4
122409,6564,The best animated feature to hit theaters since Beauty and the Beast 11 years ago .,4
153959,8411,still-inestimable contribution,4
136963,7408,-- an unpleasant debate that 's been given the drive of a narrative and that 's been acted out --,1
53501,2652,inside it,2
126331,6791,is very choppy and monosyllabic despite the fact that it is being dubbed,0
7305,298,this film asks the right questions at the right time in the history of our country,4
80817,4164,A passionately inquisitive film determined to uncover the truth and hopefully inspire action .,4
108613,5749,"Impresses as a skillfully assembled , highly polished and professional adaptation ... just about as chilling and unsettling as ` Manhunter '",4
46354,2254,does n't put you off,3
17711,767,A muddled limp biscuit,0
96413,5036,"make the film relevant today ,",3
154401,8439,string the bastard up,0
15672,672,river,2
148304,8070,more annoying,0
114770,6108,is Christmas Future for a lot of baby boomers .,2
58570,2951,some powerful emotions,3
153211,8367,instructor,2
127994,6885,"drive right by it without noticing anything special , save for a few comic turns , intended and otherwise",2
152287,8310,"Warm in its loving yet unforgivingly inconsistent depiction of everyday people , relaxed in its perfect quiet pace and proud in its message .",4
88963,4623,throws away the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull,1
144111,7822,Glazed with a tawdry B-movie scum .,0
49881,2447,The Master of Disguise,2
124434,6685,one of the rarest kinds of films :,3
148159,8062,"the filmmakers ' paws , sad to say",1
106761,5638,of the entire effort,2
17910,779,runs out of steam after a half hour .,0
40807,1955,on the final day of the season,2
66186,3355,in the muck,2
37082,1758,all great films about a life you never knew existed,4
62661,3170,affords us intriguing glimpses of the insights gleaned from a lifetime of spiritual inquiry,3
124958,6716,to hit all of its marks,3
128088,6890,rip,2
64794,3281,", Mr. Rose 's updating works surprisingly well .",4
137007,7409,unlimited amount,2
87310,4529,", when the now computerized Yoda finally reveals his martial artistry , the film ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside .",4
145230,7892,Armed with a game supporting cast,3
113665,6042,"the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress",2
140908,7642,turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum,0
125412,6738,an ebullient affection for industrial-model meat freezers,0
76778,3949,"Try as you might to scrutinize the ethics of Kaufman 's approach , somehow it all comes together to create a very compelling , sensitive , intelligent and almost cohesive piece of film entertainment .",4
83138,4291,their performances could have -- should have -- been allowed to stand on their own,1
89594,4660,Wiseman is patient,3
25644,1171,half-baked setups,1
62407,3154,genuinely engaging performers,4
118985,6360,"Releasing a film with the word ` dog ' in its title in January lends itself to easy jokes and insults ,",1
83703,4326,stoops to cheap manipulation or corny conventions,0
107608,5687,of his being,2
21252,951,little to add beyond the dark visions already relayed by superb,2
83781,4331,a throwback war movie,3
151886,8287,offers an exploration that is more accurate than anything I have seen in an American film,4
141429,7671,shapes,2
108281,5729,stink,1
124723,6702,provides the forgettable pleasures of a Saturday matinee,1
40569,1942,is extraordinary .,4
127170,6838,in the eye,2
79159,4077,"based on three short films and two features , here 's betting her third feature will be something to behold",3
82889,4279,"for a clean , kid-friendly outing",3
59978,3027,It must be the end of the world :,1
77538,3988,depends largely on your appetite for canned corn,1
69135,3512,more adventurous,3
36554,1729,even a little dated,1
42640,2056,electrocute and dismember their victims in full consciousness,0
96292,5029,with such atmospheric ballast that shrugging off the plot 's persnickety problems,1
